player_id,canonical_name,aliases
P0416,Kyle Abbott,Kyle Abbott
P0417,Kyle Jamieson,Kyle Jamieson
P0418,Kyle Mayers,Kyle Mayers
P0419,Kyle Mills,Kyle Mills
P0420,Lakshmipathy Balaji,L Balaji|Lakshmipathy Balaji
P0421,L Ngidi,L Ngidi
P0422,L Ronchi,L Ronchi
P0423,Luke Pomersbach,LA Pomersbach|Luke Pomersbach
P0424,LH Ferguson,LH Ferguson
P0425,LMP Simmons,LMP Simmons
P0426,LR Shukla,LR Shukla
P0427,Ross Taylor,LRPL Taylor|Ross Taylor
P0428,Liam Livingstone,LS Livingstone|Liam Livingstone
P0429,Lalit Yadav,Lalit Yadav
P0430,Lasith Malinga,Lasith Malinga|SL Malinga
P0431,Laxmi Ratan Shukla,Laxmi Ratan Shukla
P0432,Litton Das,Litton Das
P0433,Lockie Ferguson,Lockie Ferguson
P0434,Luke Wood,Luke Wood
P0435,Lukman Meriwala,Lukman Meriwala
P0436,Lungisani Ngidi,Lungi Ngidi|Lungisani Ngidi
P0437,Luvnith Sisodia,Luvnith Sisodia
P0438,M Ashwin,M Ashwin
P0439,Marco Jansen,M Jansen|Marco Jansen
P0440,M Kaif,M Kaif
P0441,Murali Kartik,M Kartik|Murali Kartik
P0442,M Manhas,M Manhas
P0443,M Markande,M Markande
P0444,M Morkel,M Morkel|Morne Morkel|Morné Morkel
P0445,Muttiah Muralitharan,M Muralitharan|Muttiah Muralitharan
P0446,M Pathirana,M Pathirana
P0447,M Prasidh Krishna,M Prasidh Krishna
P0448,M Rawat,M Rawat
P0449,M Shahrukh Khan,M Shahrukh Khan
P0450,M Siddharth,M Siddharth
P0451,M Vijay,M Vijay|Murali Vijay
P0452,M Vohra,M Vohra
P0453,MA Agarwal,MA Agarwal|Mayank Agarwal
P0454,Mitchell Starc,MA Starc|Mitchell Starc
P0455,MC Henriques,MC Henriques
P0456,MD Mishra,MD Mishra
P0457,Michael Hussey,MEK Hussey|Michael Hussey
P0458,MF Maharoof,MF Maharoof
P0459,Mitchell Johnson,MG Johnson|Mitchell Johnson
P0460,MJ McClenaghan,MJ McClenaghan
P0461,MJ Santner,MJ Santner
P0462,MK Lomror,MK Lomror
P0463,MK Pandey,MK Pandey|Manish Pandey
P0464,Saurabh Tiwary,MK Tiwary|Manoj Tiwary|SS Tiwary|Saurabh Tiwary
P0465,ML Hayden,ML Hayden|Matthew Hayden
P0466,MM Ali,MM Ali
P0467,Munaf Patel,MM Patel|Munaf Patel
P0468,MM Sharma,MM Sharma
P0469,MN Samuels,MN Samuels
P0470,MP Stoinis,MP Stoinis
P0471,MR Marsh,MR Marsh
P0472,MS Bisla,MS Bisla
P0473,MS Dhoni,MS Dhoni
P0474,Manpreet Gony,MS Gony|Manpreet Gony
P0475,MV Boucher,MV Boucher|Mark Boucher
P0476,Maheesh Theekshana,Maheesh Theekshana
P0477,Mahipal Lomror,Mahipal Lomror
P0478,Manan Ajay Sharma,Manan Ajay Sharma
P0479,Manan Vohra,Manan Vohra
P0480,Mandeep Singh,Mandeep Hardev Singh|Mandeep Singh
P0481,Mangesh Yadav,Mangesh Yadav|Mayank Yadav
P0482,Manimaran Siddharth,Manimaran Siddharth
P0483,Manjot Kalra,Manjot Kalra
P0484,Manoj Bhandage,Manoj Bhandage
P0485,Manprit Juneja,Manprit Juneja
P0486,Manvinder Bisla,Manvinder Bisla
P0487,Manzoor Dar,Manzoor Dar
P0488,Marchant De Lange,Marchant De Lange|Marchant de Lange
P0489,Marcus Stoinis,Marcus Stoinis
P0490,Mark Wood,Mark Wood
P0491,Marnus Labuschagne,Marnus Labuschagne
P0492,Martin Guptill,Martin Guptill
P0493,Mashrafe Mortaza,Mashrafe Mortaza
P0494,Matheesha Pathirana,Matheesha Pathirana
P0495,Matt Henry,Matt Henry
P0496,Matthew Short,Matthew Short
P0497,Matthew Wade,Matthew Wade
P0498,Mayank Dagar,Mayank Dagar
P0499,Mayank Markande,Mayank Markande
P0500,Mayank Rawat,Mayank Rawat
P0501,Michael Clarke,Michael Clarke
P0502,Michael Klinger,Michael Klinger
P0503,Michael Lumb,Michael Lumb
P0504,Midhun S,Midhun S
P0505,Milind Kumar,Milind Kumar
P0506,Milind Tandon,Milind Tandon
P0507,Misbah-ul-Haq,Misbah-ul-Haq
P0508,Mitchell Marsh,Mitchell Marsh
P0509,Mitchell McClenaghan,Mitchell McClenaghan
P0510,Mitchell Santner,Mitchell Santner
P0511,Mithun Manhas,Mithun Manhas
P0512,Moeen Ali,Moeen Ali
P0513,Mohammed Arshad Khan,Mohammed Arshad Khan
P0514,Mohammed Ashraful,Mohammed Ashraful
P0515,Mohammed Asif,Mohammed Asif
P0516,Mohammed Azharuddeen,Mohammed Azharuddeen
P0517,Mohammed Izhar,Mohammed Izhar
P0518,Mohammed Kaif,Mohammed Kaif
P0519,Mohammed Nabi,Mohammed Nabi
P0520,Mohammed Shami,Mohammed Shami
P0521,Mohammed Siraj,Mohammed Siraj
P0522,Mohit Rathee,Mohit Rathee
P0523,Mohit Sharma,Mohit Sharma
P0524,Mohsin Khan,Mohsin Khan
P0525,Moises Henriques,Moises Henriques
P0526,Monu Singh,Monu Singh
P0527,Mujeeb Ur Rahman,Mujeeb Ur Rahman
P0528,Mujeeb Zadran,Mujeeb Zadran
P0529,Mukesh Choudhary,Mukesh Choudhary|Mukul Choudhary
P0530,Mukesh Kumar,Mukesh Kumar
P0531,Murugan Ashwin,Murugan Ashwin
P0532,Mustafizur Rahman,Mustafizur Rahman
P0533,N Jagadeesan,N Jagadeesan
P0534,Nicholas Pooran,N Pooran|Nicholas Pooran|Nicolas Pooran
P0535,N Rana,N Rana
P0536,Tilak Varma,N Tilak Varma|Tilak Varma
P0537,Nic Maddinson,NJ Maddinson|Nic Maddinson
P0538,NK Patel,NK Patel
P0539,NM Coulter-Nile,NM Coulter-Nile
P0540,Nathan Ellis,NT Ellis|Nathan Ellis
P0541,NV Ojha,NV Ojha|Naman Ojha
P0542,Naman Tiwari,Naman Tiwari
P0543,Nathan Coulter-Nile,Nathan Coulter-Nile
P0544,Nathan McCullum,Nathan McCullum
P0545,Nathan Rimmington,Nathan Rimmington
P0546,Nathu Singh,Nathu Singh
P0547,Navdeep Saini,Navdeep Saini
P0548,Naveen Ul Haq,Naveen Ul Haq|Naveen-ul-Haq
P0549,Nehal Wadhera,Nehal Wadhera
P0550,Nidheesh M D Dinesan,Nidheesh M D Dinesan
P0551,Nikhil Shankar Naik,Nikhil Shankar Naik
P0552,Nishant Sindhu,Nishant Sindhu
P0553,Nitish Kumar Reddy,Nitish Kumar Reddy
P0554,Nitish Rana,Nitish Rana
P0555,Noor Ahmad,Noor Ahmad
P0556,Nuwan Kulasekara,Nuwan Kulasekara
P0557,Nuwan Pradeep,Nuwan Pradeep
P0558,Owais Shah,OA Shah|Owais Shah
P0559,Obed Mccoy,Obed Mccoy
P0560,Odean Smith,Odean Smith
P0561,Onkar Tarmale,Onkar Tarmale
P0562,Oshane Thomas,Oshane Thomas
P0563,Parvinder Awana,P Awana|Parvinder Awana
P0564,P Kumar,P Kumar|Praveen Kumar
P0565,Pawan Negi,P Negi|Pawan Negi
P0566,Prabhsimran Singh,P Simran Singh|Prabhsimran Singh
P0567,P Suyal,P Suyal
P0568,Parthiv Patel,PA Patel|Parthiv Patel
P0569,PBB Rajapaksa,PBB Rajapaksa
P0570,PC Valthaty,PC Valthaty
P0571,Pat Cummins,PJ Cummins|Pat Cummins
P0572,PJ Sangwan,PJ Sangwan
P0573,PK Garg,PK Garg
P0574,PP Chawla,PP Chawla|Piyush Chawla
P0575,Pragyan Ojha,PP Ojha|Pragyan Ojha
P0576,PP Shaw,PP Shaw|Prithvi Shaw
P0577,PR Shah,PR Shah
P0578,PV Tambe,PV Tambe
P0579,PWH de Silva,PWH de Silva
P0580,Pankaj Jaswal,Pankaj Jaswal
P0581,Pankaj Singh,Pankaj Singh
P0582,Paras Dogra,Paras Dogra
P0583,Pardeep Sahu,Pardeep Sahu
P0584,Parveez Rasool,Parveez Rasool
P0585,Pathum Nissanka,Pathum Nissanka
P0586,Paul Collingwood,Paul Collingwood
P0587,Paul Valthaty,Paul Valthaty
P0588,Pavan Deshpande,Pavan Deshpande
P0589,Pawan Suyal,Pawan Suyal
P0590,Peter Handscomb,Peter Handscomb
P0591,Phil Salt,Phil Salt
P0592,Philip Hughes,Philip Hughes
P0593,Pradeep Sangwan,Pradeep Sangwan
P0594,Praful Hinge,Praful Hinge
P0595,Prasanth Padmanabhan,Prasanth Padmanabhan
P0596,Prasanth Parameswaran,Prasanth Parameswaran
P0597,Prashant Chopra,Prashant Chopra
P0598,Prashant Solanki,Prashant Solanki
P0599,Prashant Veer,Prashant Veer
P0600,Prasidh Krishna,Prasidh Krishna
P0601,Pratyush Singh,Pratham Singh|Pratyush Singh
P0602,Praveen Dubey,Praveen Dubey|Pravin Dubey
P0603,Pravin Tambe,Pravin Tambe
P0604,Prayas Ray Barman,Prayas Ray Barman
P0605,Prerak Mankad,Prerak Mankad
P0606,Prince Balwant Rai Singh,Prince Balwant Rai Singh
P0607,Prithvi Raj,Prithvi Raj
P0608,Prithvi Raj Yarra,Prithvi Raj Yarra
P0609,Priyam Garg,Priyam Garg
P0610,Q de Kock,Q de Kock|Quinton De Kock|Quinton de Kock
P0611,Qais Ahmad,Qais Ahmad
P0612,R Ashwin,R Ashwin|Ravichandran Ashwin
P0613,R Bhatia,R Bhatia
P0614,Rishi Dhawan,R Dhawan|Rishi Dhawan
P0615,R Dravid,R Dravid|Rahul Dravid
P0616,RP Singh,R P Singh|RK Singh|RP Singh
P0617,R Parag,R Parag
P0618,R Powell,R Powell
P0619,R Sai Kishore,R Sai Kishore
P0620,R Samarth,R Samarth
P0621,R Sanjay Yadav,R Sanjay Yadav
P0622,RG Sharma,R Sharma|RG Sharma|Rahul Sharma|Rohit Sharma
P0623,R Tewatia,R Tewatia
P0624,R Vinay Kumar,R Vinay Kumar|Vinay Kumar
P0625,Ravindra Jadeja,RA Jadeja|Ravindra Jadeja
P0626,Rahul Tripathi,RA Tripathi|Rahul Ajay Tripathi|Rahul Tripathi
P0627,RD Chahar,RD Chahar
P0628,Ruturaj Gaikwad,RD Gaikwad|Ruturaj Gaikwad
P0629,Roelof van der Merwe,RE van der Merwe|Roelof van der Merwe
P0630,RJ Harris,RJ Harris
P0631,Ricky Bhui,RK Bhui|Ricky Bhui
P0632,RN ten Doeschate,RN ten Doeschate|Ryan Ten Doeschate|Ryan ten Doeschate
P0633,RP Meredith,RP Meredith
P0634,RR Pant,RR Pant|Rishabh Pant
P0635,Ramesh Powar,RR Powar|Ramesh Powar
P0636,RR Raje,RR Raje
P0637,RR Rossouw,RR Rossouw
P0638,Ravi Bopara,RS Bopara|Ravi Bopara
P0639,RV Patel,RV Patel
P0640,RV Uthappa,RV Uthappa|Robin Uthappa
P0641,Rachin Ravindra,Rachin Ravindra
P0642,Raghav Goyal,Raghav Goyal
P0643,Rahul Buddhi,Rahul Buddhi
P0644,Rahul Chahar,Rahul Chahar
P0645,Rahul Shukla,Rahul Shukla
P0646,Rahul Tewatia,Rahul Tewatia
P0647,Raj Angad Bawa,Raj Angad Bawa
P0648,Rajagopal Sathish,Rajagopal Sathish
P0649,Rajan Kumar,Rajan Kumar
P0650,Rajat Bhatia,Rajat Bhatia
P0651,Rajat Patidar,Rajat Patidar
P0652,Rajvardhan Hangargekar,Rajvardhan Hangargekar
P0653,Ramandeep Singh,Ramandeep Singh
P0654,Ramesh Kumar,Ramesh Kumar
P0655,Ranganath Vinay Kumar,Ranganath Vinay Kumar
P0656,Rashid Khan,Rashid Khan|Rashid Khan Arman
P0657,Rasikh Dar,Rasikh Dar
P0658,Rassie Van Der Dussen,Rassie Van Der Dussen|Rassie van der Dussen
P0659,Ravi Bishnoi,Ravi Bishnoi
P0660,Ravi Rampaul,Ravi Rampaul
P0661,Rinku Singh,Ravi Singh|Rinku Singh
P0662,Reece Topley,Reece Topley
P0663,Ricky Ponting,Ricky Ponting
P0664,Rilee Rossouw,Rilee Rossouw
P0665,Riley Meredith,Riley Meredith
P0666,Ripal Patel,Ripal Patel
P0667,Riyan Parag,Riyan Parag
P0668,Robert Frylinck,Robert Frylinck
P0669,Robin Peterson,Robin Peterson
P0670,Romario Shepherd,Romario Shepherd
P0671,Ronit More,Ronit More
P0672,Rovman Powell,Rovman Powell
P0673,Rudra Pratap Singh,Rudra Pratap Singh
P0674,Rusty Theron,Rusty Theron
P0675,Ryan Harris,Ryan Harris
P0676,Ryan McLaren,Ryan McLaren
P0677,S Anirudha,S Anirudha
P0678,S Aravind,S Aravind
P0679,S Badrinath,S Badrinath
P0680,S Dhawan,S Dhawan|Shikhar Dhawan
P0681,S Dube,S Dube
P0682,S Gopal,S Gopal
P0683,S Kaul,S Kaul
P0684,S Nadeem,S Nadeem
P0685,S Sandeep Warrier,S Sandeep Warrier|Sandeep Warrier
P0686,S Sohal,S Sohal
P0687,S Sreesanth,S Sreesanth|Sreesanth
P0688,SA Asnodkar,SA Asnodkar|Swapnil Asnodkar
P0689,SA Yadav,SA Yadav|Sonu Yadav|Suryakumar Yadav
P0690,Scott Styris,SB Styris|Scott Styris
P0691,SC Ganguly,SC Ganguly|Sourav Ganguly
P0692,SD Chitnis,SD Chitnis
P0693,SE Marsh,SE Marsh|Shaun Marsh
P0694,SK Raina,SK Raina|Suresh Raina
P0695,SK Trivedi,SK Trivedi
P0696,Shane Warne,SK Warne|Shane Warne
P0697,Sam Curran,SM Curran|Sam Curran
P0698,Simon Katich,SM Katich|Simon Katich
P0699,SN Khan,SN Khan
P0700,SN Thakur,SN Thakur
P0701,SO Hetmyer,SO Hetmyer
P0702,SP Goswami,SP Goswami
P0703,SP Narine,SP Narine|Sunil Narine
P0704,SPD Smith,SPD Smith|Steve Smith|Steven Smith
P0705,SR Tendulkar,SR Tendulkar|Sachin Tendulkar
P0706,SR Watson,SR Watson|Shane Watson
P0707,SS Iyer,SS Iyer|Shreyas Iyer
P0708,SS Prabhudessai,SS Prabhudessai
P0709,ST Jayasuriya,ST Jayasuriya|Sanath Jayasuriya
P0710,STR Binny,STR Binny|Stuart Binny
P0711,SV Samson,SV Samson|Sanju Samson
P0712,Sam Billings,SW Billings|Sam Billings
P0713,Sachin Baby,Sachin Baby
P0714,Sachin Rana,Sachin Rana
P0715,Sachithra Senanayaka,Sachithra Senanayaka
P0716,Sagar Trivedi,Sagar Trivedi
P0717,Sahil Parekh,Sahil Parekh
P0718,Sai Sudharsan,Sai Sudharsan
P0719,Sakib Hussain,Sakib Hussain
P0720,Salil Arora,Salil Arora
P0721,Salman Butt,Salman Butt
P0722,Samarth Vyas,Samarth Vyas
P0723,Samuel Badree,Samuel Badree
P0724,Sandeep Bavanaka,Sandeep Bavanaka
P0725,Sandeep Lamichhane,Sandeep Lamichhane
P0726,Sandeep Sharma,Sandeep Sharma
P0727,Sanjay Yadav,Sanjay Yadav
P0728,Swapnil Singh,Sanvir Singh|Swapnil Singh
P0729,Sarabjit Ladda,Sarabjit Ladda
P0730,Sarfaraz Naushad Khan,Sarfaraz Khan|Sarfaraz Naushad Khan
P0731,Sarfraz Khan,Sarfraz Khan
P0732,Sarthak Ranjan,Sarthak Ranjan
P0733,Satvik Deswal,Satvik Deswal
P0734,Saurabh Dubey,Saurabh Dubey
P0735,Saurabh Kumar,Saurabh Kumar
