year,player,team,batting_war,bowling_war,total_war,runs,balls_faced,strike_rate,balls_bowled,overs,runs_conceded,wickets,economy
2007,Syed Rasel,Bangladesh,-1.299617666446935,6.25818181818182,4.958564151734885,7.0,9.0,77.77777777777779,126.0,21.0,150.0,3.0,7.142857142857143
2007,KP Pietersen,England,4.894963744232037,0.0,4.894963744232037,224.0,143.0,156.64335664335664,0.0,,,,
2007,JM Kemp,South Africa,4.816506262359921,0.0,4.816506262359921,173.0,127.0,136.2204724409449,0.0,,,,
2007,Shoaib Malik,Pakistan,2.5068820039551722,2.1797402597402598,4.686622263695432,205.0,162.0,126.54320987654322,18.0,3.0,18.0,2.0,6.0
2007,Misbah-ul-Haq,Pakistan,4.16264996704021,0.0,4.16264996704021,220.0,167.0,131.73652694610777,0.0,,,,
2007,BW Hilfenhaus,,0.0,4.112640692640693,4.112640692640693,0.0,0.0,,48.0,8.0,51.0,3.0,6.375
2007,SL Malinga,Sri Lanka,-0.3661568885959129,4.4468109668109665,4.080654078215054,13.0,12.0,108.33333333333333,67.0,11.166666666666666,89.0,5.0,7.970149253731344
2007,AC Gilchrist,Australia,3.9845748187211596,0.0,3.9845748187211596,230.0,160.0,143.75,0.0,,,,
2007,JE Taylor,,0.0,3.9797402597402596,3.9797402597402596,0.0,0.0,,18.0,3.0,6.0,3.0,2.0
2007,Imran Nazir,Pakistan,3.8499670402109416,0.0,3.8499670402109416,196.0,130.0,150.76923076923077,0.0,,,,
2007,Yasir Arafat,Pakistan,1.0899934080421887,2.6455411255411265,3.735534533583315,46.0,26.0,176.9230769230769,78.0,13.0,106.0,2.0,8.153846153846153
2007,DL Maddy,England,1.7922874093605798,1.87974025974026,3.6720276691008396,113.0,80.0,141.25,18.0,3.0,27.0,3.0,9.0
2007,CL White,Australia,2.223071852340145,1.3531601731601732,3.5762320255003184,40.0,20.0,200.0,12.0,2.0,11.0,1.0,5.5
2007,P Utseya,Zimbabwe,0.4115359261700725,3.112640692640693,3.5241766188107655,13.0,10.0,130.0,48.0,8.0,55.0,2.0,6.875
2007,J Botha,South Africa,1.1788398154251811,2.3063203463203465,3.4851601617455277,34.0,25.0,136.0,24.0,4.0,20.0,1.0,5.0
2007,G Gambhir,India,3.47686222808174,0.0,3.47686222808174,290.0,240.0,120.83333333333333,0.0,,,,
2007,DJG Sammy,West Indies,-0.5996176664469348,4.065800865800867,3.466183199353932,8.0,9.0,88.88888888888889,60.0,10.0,76.0,4.0,7.6
2007,RG Sharma,India,3.2915227422544495,0.0,3.2915227422544495,88.0,62.0,141.93548387096774,0.0,,,,
2007,AA Noffke,,0.0,3.243030303030303,3.243030303030303,0.0,0.0,,21.0,3.5,18.0,3.0,5.142857142857143
2007,Mohammad Hafeez,Pakistan,-0.8077125906394201,4.005021645021645,3.197309054382225,99.0,80.0,123.75,114.0,19.0,166.0,5.0,8.736842105263158
2007,JD Nel,Scotland,0.6780751483190508,2.4063203463203466,3.0843954946393977,13.0,7.0,185.71428571428572,24.0,4.0,25.0,2.0,6.25
2007,JS Patel,New Zealand,-1.5996176664469348,4.644271284271286,3.0446536178243515,4.0,9.0,44.44444444444444,89.0,14.833333333333334,127.0,6.0,8.561797752808989
2007,DBL Powell,West Indies,0.011153592617007246,2.851861471861471,2.8630150644784784,1.0,1.0,100.0,102.0,17.0,141.0,2.0,8.294117647058824
2007,MR Gillespie,New Zealand,-2.0653922214897826,4.864502164502165,2.799109943012382,18.0,30.0,60.0,150.0,25.0,213.0,5.0,8.52
2007,SW Tait,,0.0,2.7063203463203465,2.7063203463203465,0.0,0.0,,24.0,4.0,22.0,2.0,5.5
2007,BRM Taylor,Zimbabwe,2.636901779828608,0.0,2.636901779828608,107.0,84.0,127.38095238095238,0.0,,,,
2007,M Ntini,South Africa,0.22230718523401452,2.3987012987013,2.6210084839353147,4.0,2.0,200.0,90.0,15.0,127.0,2.0,8.466666666666667
2007,FH Edwards,,0.0,2.5392207792207797,2.5392207792207797,0.0,0.0,,54.0,9.0,70.0,2.0,7.777777777777778
2007,RT Ponting,Australia,2.5172709294660507,0.0,2.5172709294660507,184.0,145.0,126.89655172413794,0.0,,,,
2007,SB Styris,New Zealand,-1.7288727752142392,4.245541125541126,2.5166683503268867,118.0,105.0,112.38095238095238,78.0,13.0,96.0,3.0,7.384615384615385
2007,JDP Oram,New Zealand,5.137284113381675,-2.727878787878788,2.409405325502887,158.0,93.0,169.89247311827958,84.0,14.0,163.0,1.0,11.642857142857142
2007,GB Brent,,0.0,2.3860606060606058,2.3860606060606058,0.0,0.0,,42.0,7.0,53.0,2.0,7.571428571428571
2007,RJ Sidebottom,,0.0,2.312640692640693,2.312640692640693,0.0,0.0,,48.0,8.0,69.0,3.0,8.625
2007,SE Bond,New Zealand,-2.455003295978906,4.731601731601733,2.2765984356228275,11.0,13.0,84.61538461538461,120.0,20.0,168.0,5.0,8.4
2007,R Rampaul,West Indies,-0.08884640738299275,2.325281385281386,2.236434977898393,0.0,1.0,0.0,96.0,16.0,155.0,5.0,9.6875
2007,PD Collingwood,England,2.0172709294660507,0.1721212121212119,2.1893921415872626,197.0,145.0,135.86206896551724,84.0,14.0,158.0,5.0,11.285714285714286
2007,MS Dhoni,India,2.016506262359921,0.0,2.016506262359921,163.0,127.0,128.3464566929134,0.0,,,,
2007,JAR Blain,Scotland,-0.6888464073829927,2.6063203463203464,1.9174739389373536,0.0,1.0,0.0,24.0,4.0,23.0,2.0,5.75
2007,Shoaib Akhtar,Pakistan,0.011153592617007246,1.9063203463203464,1.9174739389373536,1.0,1.0,100.0,24.0,4.0,30.0,2.0,7.5
2007,Junaid Siddique,Bangladesh,1.8799868160843771,0.0,1.8799868160843771,71.0,52.0,136.53846153846155,0.0,,,,
2007,Mahmudullah,Bangladesh,-2.043085036255768,3.912640692640693,1.8695556563849247,26.0,32.0,81.25,48.0,8.0,47.0,2.0,5.875
2007,Mohammad Ashraful,Bangladesh,1.1799868160843772,0.6189610389610394,1.7989478550454165,94.0,52.0,180.76923076923077,72.0,12.0,129.0,4.0,10.75
2007,CM Wright,Scotland,-0.8880817402768624,2.6063203463203464,1.718238606043484,14.0,19.0,73.68421052631578,24.0,4.0,29.0,3.0,7.25
2007,Aftab Ahmed,Bangladesh,1.7057350032959788,0.0,1.7057350032959788,167.0,135.0,123.7037037037037,0.0,,,,
2007,AD Mascarenhas,England,-1.965009887936717,3.658181818181819,1.693171930245102,39.0,39.0,100.0,126.0,21.0,194.0,6.0,9.238095238095237
2007,SR Watson,,0.0,1.6886002886002889,1.6886002886002889,0.0,0.0,,20.0,3.3333333333333335,20.0,1.0,6.0
2007,MN Samuels,West Indies,3.5695978905735,-1.96077922077922,1.6088186697942801,127.0,69.0,184.05797101449275,54.0,9.0,109.0,1.0,12.11111111111111
2007,Joginder Sharma,,0.0,1.535411255411256,1.535411255411256,0.0,0.0,,87.0,14.5,143.0,4.0,9.862068965517242
2007,OA Shah,England,1.5276598549769276,0.0,1.5276598549769276,165.0,128.0,128.90625,0.0,,,,
2007,SCJ Broad,England,-1.310771259063942,2.7910822510822526,1.4803109920183106,6.0,8.0,75.0,156.0,26.0,255.0,7.0,9.807692307692308
2007,A Nel,,0.0,1.3063203463203465,1.3063203463203465,0.0,0.0,,24.0,4.0,24.0,0.0,6.0
2007,RR Sarwan,West Indies,-0.8326961107448912,2.0531601731601734,1.220464062415282,17.0,15.0,113.33333333333333,12.0,2.0,10.0,2.0,5.0
2007,HH Gibbs,South Africa,1.2038233355306516,0.0,1.2038233355306516,110.0,90.0,122.22222222222223,0.0,,,,
2007,CS Martin,,0.0,1.1923809523809523,1.1923809523809523,0.0,0.0,,66.0,11.0,102.0,2.0,9.272727272727273
2007,MH Yardy,England,0.7007646671061304,0.48606060606060597,1.1868252731667364,23.0,18.0,127.77777777777777,42.0,7.0,66.0,1.0,9.428571428571429
2007,DS Smith,West Indies,1.1834278180619635,0.0,1.1834278180619635,154.0,133.0,115.78947368421053,0.0,,,,
2007,MJ Clarke,Australia,-0.4200131839156228,1.53922077922078,1.119207595305157,66.0,52.0,126.92307692307692,54.0,9.0,86.0,3.0,9.555555555555555
2007,Fawad Alam,,0.0,1.0797402597402599,1.0797402597402599,0.0,0.0,,18.0,3.0,29.0,2.0,9.666666666666666
2007,PA Nixon,England,1.0565326301911668,0.0,1.0565326301911668,31.0,23.0,134.7826086956522,0.0,,,,
2007,TM Dilshan,Sri Lanka,0.46883322346737016,0.5063203463203465,0.9751535697877167,62.0,51.0,121.56862745098039,24.0,4.0,32.0,0.0,8.0
2007,KD Mills,New Zealand,0.16806855636123927,0.7582106782106777,0.926279234571917,37.0,33.0,112.12121212121211,47.0,7.833333333333333,71.0,1.0,9.063829787234043
2007,CJ Chibhabha,Zimbabwe,-1.1546209624258406,2.0594805194805197,0.9048595570546791,20.0,22.0,90.9090909090909,36.0,6.0,41.0,1.0,6.833333333333333
2007,ST Jayasuriya,Sri Lanka,-0.5088595912986158,1.4113708513708516,0.9025112600722358,66.0,53.0,124.52830188679245,59.0,9.833333333333334,95.0,3.0,9.661016949152541
2007,DR Smith,West Indies,-0.07692814765985503,0.9658008658008669,0.8888727181410119,41.0,20.0,204.99999999999997,60.0,10.0,101.0,3.0,10.1
2007,M Kartik,,0.0,0.8063203463203464,0.8063203463203464,0.0,0.0,,24.0,4.0,29.0,0.0,7.25
2007,DF Watts,Scotland,0.8015293342122607,0.0,0.8015293342122607,46.0,36.0,127.77777777777777,0.0,,,,
2007,T Mupariwa,,0.0,0.7329004329004334,0.7329004329004334,0.0,0.0,,30.0,5.0,45.0,1.0,9.0
2007,YK Pathan,India,0.18922874093605796,0.4265800865800866,0.6158088275161446,15.0,8.0,187.5,6.0,1.0,5.0,0.0,5.0
2007,S Chanderpaul,West Indies,0.5257481872116017,0.0,0.5257481872116017,97.0,83.0,116.86746987951808,0.0,,,,
2007,VS Solanki,England,0.5246011865524061,0.0,0.5246011865524061,67.0,56.0,119.64285714285714,0.0,,,,
2007,BJ Hodge,Australia,0.6472907053394856,-0.14683982683982677,0.5004508784996589,84.0,67.0,125.37313432835822,12.0,2.0,20.0,0.0,10.0
2007,DPMD Jayawardene,Sri Lanka,0.4034410019775862,0.0,0.4034410019775862,94.0,81.0,116.0493827160494,0.0,,,,
2007,GB Hogg,,0.0,0.3797402597402598,0.3797402597402598,0.0,0.0,,18.0,3.0,24.0,0.0,8.0
2007,CT Tremlett,,0.0,0.30632034632034644,0.30632034632034644,0.0,0.0,,24.0,4.0,46.0,2.0,11.5
2007,Iftikhar Anjum,,0.0,0.30632034632034644,0.30632034632034644,0.0,0.0,,24.0,4.0,34.0,0.0,8.5
2007,LA Pomersbach,Australia,0.27807514831905067,0.0,0.27807514831905067,15.0,7.0,214.28571428571428,0.0,,,,
2007,V Sibanda,Zimbabwe,0.268450889914304,0.0,0.268450889914304,52.0,42.0,123.80952380952381,0.0,,,,
2007,MP Vaughan,England,0.234225444957152,0.0,0.234225444957152,27.0,21.0,128.57142857142858,0.0,,,,
2007,MS Panesar,England,-0.6776928147659855,0.9063203463203464,0.22862753155436089,1.0,2.0,50.0,24.0,4.0,40.0,2.0,10.0
2007,AC Voges,Australia,0.22307185234014498,0.0,0.22307185234014498,26.0,20.0,130.0,0.0,,,,
2007,H Masakadza,Zimbabwe,-0.4200131839156228,0.6265800865800866,0.20656690266446376,54.0,52.0,103.84615384615385,6.0,1.0,9.0,1.0,9.0
2007,CK Langeveldt,,0.0,0.20632034632034646,0.20632034632034646,0.0,0.0,,24.0,4.0,35.0,0.0,8.75
2007,MJ Prior,England,0.15959129861568896,0.0,0.15959129861568896,116.0,95.0,122.10526315789474,0.0,,,,
2007,LRPL Taylor,New Zealand,0.10420566908371853,0.0,0.10420566908371853,125.0,99.0,126.26262626262626,0.0,,,,
2007,MJ Mason,,0.0,-0.020259740259740155,-0.020259740259740155,0.0,0.0,,18.0,3.0,28.0,0.0,9.333333333333334
2007,CJO Smith,Scotland,-0.12192485168094924,0.0,-0.12192485168094924,11.0,7.0,157.14285714285714,0.0,,,,
2007,D Ramdin,West Indies,-0.13154911008569597,0.0,-0.13154911008569597,54.0,42.0,128.57142857142858,0.0,,,,
2007,BA Parchment,West Indies,-0.13307844429795646,0.0,-0.13307844429795646,10.0,6.0,166.66666666666669,0.0,,,,
2007,MEK Hussey,Australia,-0.1407910349373765,0.0,-0.1407910349373765,105.0,86.0,122.09302325581395,0.0,,,,
2007,AB Agarkar,India,-0.6773104812129203,0.5126406926406929,-0.16466978857222736,15.0,11.0,136.36363636363635,48.0,8.0,75.0,1.0,9.375
2007,SM Harwood,,0.0,-0.19367965367965354,-0.19367965367965354,0.0,0.0,,24.0,4.0,45.0,1.0,11.25
2007,RS Morton,West Indies,-0.22077785102175368,0.0,-0.22077785102175368,40.0,34.0,117.64705882352942,0.0,,,,
2007,J Mubarak,Sri Lanka,0.25767963085036244,-0.4911399711399712,-0.23346034028960877,59.0,50.0,118.0,2.0,0.3333333333333333,8.0,0.0,24.0
2007,VD Philander,South Africa,-3.6653922214897827,3.417691197691198,-0.2477010237985846,14.0,30.0,46.666666666666664,83.0,13.833333333333334,118.0,4.0,8.53012048192771
2007,JWM Dalrymple,England,0.02345418589321042,-0.2734199134199134,-0.24996572752670299,32.0,29.0,110.34482758620689,6.0,1.0,12.0,0.0,12.0
2007,V Sehwag,India,0.7822808174027684,-1.0734199134199134,-0.29113909601714494,138.0,106.0,130.18867924528303,6.0,1.0,20.0,0.0,20.0
2007,WU Tharanga,Sri Lanka,-0.3534739617666446,0.0,-0.3534739617666446,64.0,49.0,130.6122448979592,0.0,,,,
2007,IR Bell,England,-0.3546209624258406,0.0,-0.3546209624258406,22.0,22.0,100.0,0.0,,,,
2007,JP Duminy,South Africa,-0.38655240606460095,0.0,-0.38655240606460095,69.0,55.0,125.45454545454547,0.0,,,,
2007,Nazimuddin,Bangladesh,-0.4523269611074497,0.0,-0.4523269611074497,93.0,76.0,122.36842105263158,0.0,,,,
2007,Younis Khan,Pakistan,-0.5381147000659212,0.0,-0.5381147000659212,175.0,149.0,117.4496644295302,0.0,,,,
2007,LPC Silva,Sri Lanka,-0.5419380355965722,0.0,-0.5419380355965722,65.0,59.0,110.16949152542372,0.0,,,,
2007,MF Maharoof,Sri Lanka,-0.7776928147659855,0.23290043290043344,-0.544792381865552,0.0,2.0,0.0,30.0,5.0,50.0,1.0,10.0
2007,JH Kallis,South Africa,-0.6442320369149638,0.0,-0.6442320369149638,4.0,5.0,80.0,0.0,,,,
2007,NS Poonia,Scotland,-0.7330784442979564,0.0,-0.7330784442979564,4.0,6.0,66.66666666666666,0.0,,,,
2007,RR Watson,Scotland,-0.755385629531971,0.0,-0.755385629531971,2.0,4.0,50.0,0.0,,,,
2007,LMP Simmons,West Indies,-0.7661568885959129,0.0,-0.7661568885959129,9.0,12.0,75.0,0.0,,,,
2007,NFI McCallum,Scotland,-0.7776928147659855,0.0,-0.7776928147659855,0.0,2.0,0.0,0.0,,,,
2007,GM Hamilton,Scotland,-0.8442320369149637,0.0,-0.8442320369149637,2.0,5.0,40.0,0.0,,,,
2007,EC Joyce,England,-0.855385629531971,0.0,-0.855385629531971,1.0,4.0,25.0,0.0,,,,
2007,MN van Wyk,South Africa,-0.855385629531971,0.0,-0.855385629531971,1.0,4.0,25.0,0.0,,,,
2007,NL McCullum,New Zealand,-0.855385629531971,0.0,-0.855385629531971,1.0,4.0,25.0,0.0,,,,
2007,RV Uthappa,India,-0.8611865524060647,0.0,-0.8611865524060647,148.0,129.0,114.72868217054264,0.0,,,,
2007,GJ Hopkins,New Zealand,-0.8884640738299275,0.0,-0.8884640738299275,6.0,10.0,60.0,0.0,,,,
2007,Nadif Chowdhury,Bangladesh,-0.921542518127884,0.0,-0.921542518127884,17.0,16.0,106.25,0.0,,,,
2007,RJ Kirtley,England,-0.15538562953197102,-0.7734199134199133,-0.9288055429518843,2.0,4.0,50.0,6.0,1.0,17.0,0.0,17.0
2007,MS Sinclair,New Zealand,-0.9553856295319709,0.0,-0.9553856295319709,0.0,4.0,0.0,0.0,,,,
2007,AN Cook,England,-1.0211601845748188,0.0,-1.0211601845748188,24.0,25.0,96.0,0.0,,,,
2007,KD Karthik,India,-1.0434673698088333,0.0,-1.0434673698088333,28.0,23.0,121.73913043478262,0.0,,,,
2007,Kamran Akmal,Pakistan,-1.0757811470006593,0.0,-1.0757811470006593,55.0,47.0,117.02127659574468,0.0,,,,
2007,ACL Richards,West Indies,-1.1103889255108768,0.0,-1.1103889255108768,10.0,17.0,58.82352941176471,0.0,,,,
2007,KM Dabengwa,,0.0,-1.1468398268398268,-1.1468398268398268,0.0,0.0,,12.0,2.0,30.0,0.0,15.0
2007,JN Snape,England,-0.8773104812129203,-0.2734199134199134,-1.1507303946328338,7.0,11.0,63.63636363636363,6.0,1.0,12.0,0.0,12.0
2007,BB McCullum,New Zealand,-1.2500329597890585,0.0,-1.2500329597890585,145.0,130.0,111.53846153846155,0.0,,,,
2007,BJ Haddin,Australia,-1.3100065919578114,0.0,-1.3100065919578114,16.0,26.0,61.53846153846154,0.0,,,,
2007,IJL Trott,England,-1.3438497033618986,0.0,-1.3438497033618986,11.0,14.0,78.57142857142857,0.0,,,,
2007,J Lewis,England,-0.9442320369149637,-0.42025974025974017,-1.3644917771747038,1.0,5.0,20.0,18.0,3.0,32.0,0.0,10.666666666666666
2007,Mushfiqur Rahim,Bangladesh,-1.476928147659855,0.0,-1.476928147659855,15.0,20.0,75.0,0.0,,,,
2007,DR Brown,Scotland,-0.9442320369149637,-0.7936796536796535,-1.7379116905946173,1.0,5.0,20.0,24.0,4.0,45.0,0.0,11.25
2007,G Wijekoon,Sri Lanka,-1.0442320369149638,-0.8873593073593071,-1.931591344274271,0.0,5.0,0.0,48.0,8.0,89.0,1.0,11.125
2007,S Matsikenyeri,Zimbabwe,-1.9438497033618987,0.0,-1.9438497033618987,5.0,14.0,35.714285714285715,0.0,,,,
2007,AB de Villiers,South Africa,-1.9511799604482534,0.0,-1.9511799604482534,102.0,103.0,99.02912621359224,0.0,,,,
2007,JM How,New Zealand,-2.0653922214897826,0.0,-2.0653922214897826,18.0,30.0,60.0,0.0,,,,
2007,RM Haq,Scotland,-2.1319314436387606,0.0063203463203464596,-2.1256110973184144,14.0,33.0,42.42424242424242,24.0,4.0,49.0,2.0,12.25
2007,LJ Wright,England,-2.165009887936717,0.0,-2.165009887936717,43.0,39.0,110.25641025641026,0.0,,,,
2007,KC Sangakkara,Sri Lanka,-2.285405405405406,0.0,-2.285405405405406,74.0,82.0,90.2439024390244,0.0,,,,
2007,GH Bodi,South Africa,-2.287699406723797,0.0,-2.287699406723797,8.0,28.0,28.57142857142857,0.0,,,,
2007,PG Fulton,New Zealand,-2.30847725774555,0.0,-2.30847725774555,56.0,62.0,90.32258064516128,0.0,,,,
2007,Mashrafe Mortaza,Bangladesh,-2.2534739617666446,-0.12409812409812275,-2.3775720858647675,45.0,49.0,91.83673469387756,130.0,21.666666666666668,214.0,2.0,9.876923076923076
2007,T Taibu,Zimbabwe,-1.9773104812129205,-0.49367965367965355,-2.470990134892574,2.0,11.0,18.181818181818183,24.0,4.0,42.0,0.0,10.5
2007,MV Boucher,South Africa,-2.761951219512196,0.0,-2.761951219512196,95.0,111.0,85.58558558558559,0.0,,,,
2007,GC Smith,South Africa,-2.2957943309162814,-0.7734199134199133,-3.0692142443361945,101.0,99.0,102.020202020202,6.0,1.0,17.0,0.0,17.0
2007,Farhad Reza,Bangladesh,-1.9646275543836516,-1.413939393939394,-3.3785669483230456,41.0,48.0,85.41666666666666,42.0,7.0,91.0,2.0,13.0
2007,Alok Kapali,Bangladesh,-3.064245220830587,-0.44683982683982676,-3.5110850476704134,38.0,57.0,66.66666666666666,12.0,2.0,23.0,0.0,11.5
2007,L Vincent,New Zealand,-4.716954515491101,0.0,-4.716954515491101,105.0,124.0,84.67741935483872,0.0,,,,
2007,DJ Bravo,West Indies,-2.210771259063942,-2.696219336219336,-4.906990595283278,3.0,8.0,37.5,46.0,7.666666666666667,98.0,0.0,12.782608695652174
2007,Salman Butt,Pakistan,-5.249650626235993,0.0,-5.249650626235993,107.0,139.0,76.97841726618705,0.0,,,,
2007,Tamim Iqbal,Bangladesh,-5.807330257086354,0.0,-5.807330257086354,57.0,89.0,64.04494382022472,0.0,,,,
2008,Shoaib Malik,Pakistan,2.171363636363636,5.3,7.471363636363636,96.0,71.0,135.2112676056338,66.0,11.0,70.0,4.0,6.363636363636363
2008,CH Gayle,West Indies,3.538181818181818,3.9,7.438181818181818,93.0,52.0,178.84615384615387,42.0,7.0,48.0,4.0,6.857142857142857
2008,AD Mascarenhas,England,1.3331818181818178,5.1,6.433181818181818,42.0,19.0,221.0526315789474,60.0,10.0,63.0,4.0,6.3
2008,RJ Sidebottom,England,0.14909090909090908,5.9,6.04909090909091,5.0,4.0,125.0,44.0,7.333333333333333,37.0,5.0,5.045454545454546
2008,Shahid Afridi,Pakistan,-1.4054545454545455,6.9,5.494545454545455,25.0,24.0,104.16666666666667,72.0,12.0,57.0,3.0,4.75
2008,GP Swann,England,0.6595454545454545,4.8,5.459545454545454,18.0,13.0,138.46153846153845,60.0,10.0,72.0,5.0,7.2
2008,DL Vettori,New Zealand,-0.6790909090909093,6.0,5.32090909090909,15.0,18.0,83.33333333333334,78.0,13.0,87.0,5.0,6.6923076923076925
2008,K Weeraratne,Sri Lanka,0.582272727272727,4.6,5.182272727272727,32.0,23.0,139.1304347826087,48.0,8.0,50.0,4.0,6.25
2008,Umar Gul,Pakistan,0.11227272727272726,4.9,5.012272727272728,2.0,1.0,200.0,54.0,9.0,62.0,5.0,6.888888888888889
2008,SCJ Broad,England,-1.0386363636363636,5.5,4.461363636363636,6.0,5.0,120.0,72.0,12.0,77.0,4.0,6.416666666666667
2008,JE Taylor,West Indies,0.3963636363636363,4.0,4.3963636363636365,18.0,16.0,112.5,84.0,14.0,116.0,5.0,8.285714285714286
2008,JM Anderson,,0.0,4.0,4.0,0.0,0.0,,72.0,12.0,92.0,4.0,7.666666666666667
2008,RN ten Doeschate,Netherlands,0.8209090909090907,3.1,3.920909090909091,24.0,18.0,133.33333333333331,24.0,4.0,23.0,3.0,5.75
2008,Fawad Alam,Pakistan,1.7454545454545454,1.9,3.6454545454545455,41.0,20.0,204.99999999999997,24.0,4.0,29.0,2.0,7.25
2008,SM Pollock,South Africa,1.4068181818181817,2.2,3.606818181818182,36.0,25.0,144.0,24.0,4.0,20.0,1.0,5.0
2008,JDP Oram,New Zealand,1.1590909090909094,2.4,3.5590909090909095,91.0,70.0,130.0,66.0,11.0,87.0,2.0,7.909090909090909
2008,Misbah-ul-Haq,Pakistan,3.539545454545454,0.0,3.539545454545454,130.0,101.0,128.7128712871287,0.0,,,,
2008,MF Maharoof,Sri Lanka,-1.0140909090909092,4.5,3.485909090909091,2.0,7.0,28.57142857142857,48.0,8.0,45.0,3.0,5.625
2008,J Botha,South Africa,-0.6754545454545455,4.1,3.424545454545454,1.0,2.0,50.0,36.0,6.0,31.0,3.0,5.166666666666667
2008,DJG Sammy,West Indies,-0.0913636363636364,3.3,3.2086363636363635,14.0,17.0,82.35294117647058,24.0,4.0,21.0,3.0,5.25
2008,PD Collingwood,England,2.413636363636363,0.7,3.1136363636363633,80.0,50.0,160.0,18.0,3.0,32.0,2.0,10.666666666666666
2008,BAW Mendis,,0.0,3.1,3.1,0.0,0.0,,24.0,4.0,23.0,3.0,5.75
2008,KD Mills,New Zealand,0.6259090909090907,2.4,3.0259090909090904,69.0,51.0,135.29411764705884,114.0,19.0,171.0,4.0,9.0
2008,NW Bracken,,0.0,2.95,2.95,0.0,0.0,,15.0,2.5,11.0,3.0,4.4
2008,DJ Bravo,West Indies,1.5295454545454548,1.2,2.7295454545454545,52.0,35.0,148.57142857142858,12.0,2.0,12.0,1.0,6.0
2008,JR Hopes,,0.0,2.7,2.7,0.0,0.0,,30.0,5.0,24.0,1.0,4.8
2008,PW Borren,Netherlands,0.5472727272727272,2.0,2.5472727272727274,16.0,12.0,133.33333333333331,24.0,4.0,22.0,1.0,5.5
2008,JAR Blain,Scotland,0.12454545454545454,2.4,2.5245454545454544,3.0,2.0,150.0,24.0,4.0,24.0,2.0,6.0
2008,AC Voges,,0.0,2.5,2.5,0.0,0.0,,12.0,2.0,5.0,2.0,2.5
2008,M Ntini,,0.0,2.4,2.4,0.0,0.0,,24.0,4.0,24.0,2.0,6.0
2008,Mansoor Amjad,,0.0,2.4,2.4,0.0,0.0,,6.0,1.0,3.0,3.0,3.0
2008,Abdur Razzak,Bangladesh,-0.9386363636363637,3.1,2.161363636363636,1.0,5.0,20.0,42.0,7.0,62.0,5.0,8.857142857142858
2008,CRD Fernando,,0.0,2.0,2.0,0.0,0.0,,48.0,8.0,64.0,2.0,8.0
2008,DW Steyn,,0.0,2.0,2.0,0.0,0.0,,18.0,3.0,19.0,2.0,6.333333333333333
2008,TG Southee,New Zealand,-1.015909090909091,3.0,1.984090909090909,15.0,15.0,100.0,96.0,16.0,144.0,5.0,9.0
2008,SJ Benn,West Indies,0.06136363636363633,1.9,1.9613636363636362,5.0,5.0,100.0,64.0,10.666666666666666,101.0,4.0,9.46875
2008,RD Berrington,Scotland,-0.6631818181818182,2.6,1.936818181818182,2.0,3.0,66.66666666666666,24.0,4.0,22.0,2.0,5.5
2008,AA Noffke,,0.0,1.9,1.9,0.0,0.0,,24.0,4.0,23.0,1.0,5.75
2008,M Morkel,,0.0,1.9,1.9,0.0,0.0,,36.0,6.0,47.0,2.0,7.833333333333333
2008,KA Pollard,West Indies,0.8436363636363634,1.0,1.8436363636363633,45.0,28.0,160.71428571428572,36.0,6.0,62.0,3.0,10.333333333333334
2008,E Schiferli,,0.0,1.8,1.8,0.0,0.0,,24.0,4.0,18.0,0.0,4.5
2008,JA Morkel,South Africa,0.8699999999999999,0.9,1.77,34.0,22.0,154.54545454545453,30.0,5.0,36.0,0.0,7.2
2008,JS Patel,New Zealand,-0.5386363636363637,2.3,1.7613636363636362,5.0,5.0,100.0,54.0,9.0,88.0,5.0,9.777777777777779
2008,Wahab Riaz,,0.0,1.7,1.7,0.0,0.0,,12.0,2.0,7.0,1.0,3.5
2008,KP Pietersen,England,1.6345454545454543,0.0,1.6345454545454543,88.0,68.0,129.41176470588235,0.0,,,,
2008,T Thushara,Sri Lanka,-0.6754545454545455,2.3,1.6245454545454543,1.0,2.0,50.0,48.0,8.0,55.0,1.0,6.875
2008,Shakib Al Hasan,Bangladesh,-1.1509090909090909,2.7,1.5490909090909093,4.0,4.0,100.0,42.0,7.0,54.0,3.0,7.714285714285714
2008,PM Seelaar,,0.0,1.5,1.5,0.0,0.0,,24.0,4.0,21.0,0.0,5.25
